Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   29/42     -3.3331516402756685   904     0.43155A4100744148913471A844271369350266A846A222190957629059629A343790A878196012299922A1375A913A5525913560658240A7285287A9037A28725668762479A40958A8285A48666653A42738967998796A91596864AA41A560704155238551A0145212990747017A70539265349743AA27045935A46974724231957190218A34330244754480189318858551215A35911595846133518179508088222614036038295637872867703743529769A91A71562696A1A015A8970568A301A814183873835814A380881568718A1126090139480643537641554A998025A0A7A0920870193675223382392074094431858494554517227361203A3611187AA857392600651273A9A77370569A466586490A411101503424219632359169A900668918017A8577209AA95317A52355145A86293445990A10418452260251667405739974220015523948A4751679942647846090470442677518880910892402A9405A038048173376265831436851027114549756A078451960995299561995571120567496430303230794232195A638484684579214A7911A45A1617496317A922194363358A9850336443252AA43012A838490A717036800A5023613981979222222164623AA3773924339A37662005501A6638192151700A68597A8055A251518A247161776A2154919055A9046
pi         11     -1/2   42/13     -1.512270499459641    3       1.9061138548634849720966A886146402973711545613A98A49577015427091A5A7232453A412455A871803979A0326A239A0627608721238925844618A6816A5299599974469501A450A739528A32446959934331AA2A85045481253096835749413424A4A859746306097331A25549A070825746132A1525204825929A01A4976381197A2089A5346A309126381AA14824101023786003113963605930400190723138487614A4523469AA79553959A901330331011AAA200089043761601292A680972665A330559A502A027778A34596251640A5461746476A63890A15314547704910950557278931AA1A1467A15761539AA7482165975A25839211011228A7A54A46264066684933330207361967094546979801065718049633617A04966850603004A6988189774216366535654A19747A88908529881A10138136126973152696A2060751505208A82886164784870542A20219823373046A7A7744489A76642A2119452212238043550436A4915664415A8111431704218506736198A5195219497317921619992A922961744851544525731A10815716124409582789628283794A021107A9A1609161507503A3A13321918A9220318515113780144168638A3610166553A35329AA2069473778880A8462A6422A250024645978623A8038A08970A6391539A3260A75485731170
pi         11     -1/2   13/49     -3.3331516402756685   904     0.171256529088919A786A50420A87262A57326319515841710604A70550894517578593917489585680084239AA7331660239138A341174069A511AA850090A6509A6A0724555582A3708833399A6083856A3930188253672185109440515A8655004075781248AA260155397698475905554651A89798071044A33988363929146A3808642794AA71778342238005692662AA0A7540334525A4037920948989308397658657755615A3238405A934852645802A735798772055950484704A8A94366317281102727229431188A373A648A545A0350A5281519040887625901278023A5056A429164440362A4291589583818822873423633849109548768511742361955A0449A99A91105625047271722232185131339192589825967270840036241593734783378524239947AA044493445537215225654458586526495A42215001674826A5553514429892662579236085A2105455879A15433A31208950937AA3A532718351728308486453947095A046581AA842066381854181692581715A594807AA1A0808584A5748326370984868545391795019A28A71982127271600A3A9791A5AA67055712765967A9804A00860846186345204750293A66468835881A2222221A6582501A64AA6890395458754A0679576199664051AA6294765615797A30319410A57358A4887A63537413
pi         11     -1/2   49/36     -3.3331516402756685   904     0.84A120518028410752A6708910712A335605149A72590181716244818A092998749632897249909499AA0675011328127A5A69AA1671781947809893572AA121A0379185003556998051038A90335495996822131392A32302998682630395274958839189643A791881265A10820116A33749126A5896250169425A7AA483A3A24640705A16217987A65A5063797168A81A843330474041205681302A9A2722155322168944028335182305445571A240616A850866776139671A786A531637693A5962910295289A1723350525985796081334A2599577255A6938788777A9759369A83909417A3A4A285844073AAA207783553AA64492835759248130278766A645385A956400452206356A235A008A383A673977803956813A32A2319473928899A786952714958008AA9378487275A43A1810A5A6195166064873078A39464199339A447939498A5A086090554491A7A7263698425254455059678756820320104A5574667A4395A1A6107A21A96575688347452165A88738327136326051678A265A06142034414585A409A0A647A0A39A545823A072064AA4032A3898751259310828372963A15A032AA8770881A91100467383983A19A357493740243A2850484444443203026226015510322A97344362A305979794439119750915189A7365627A2A513432506283574251909388
pi         11     -1/2   36/59     -1.512270499459641    3       0.387220143365463766A435436A09754054382A27448302135436732166A759854304843455576584129629226476585228A58970889414458857A52582773560335408607515335500208A85255830779A19501025642A049972306687304110A411A751635880083617219803797058734913344158368931235637937893868A0806911A50653A935481034966A5620191874573080A34230906225A6193634631A1535A5673654504A21A7460868A74464A6A28575743256100026194133341466820A421199638948373652668586A71615837722460752239858185469067750A317A37727A14374355764A12588862148132A464A981546A4681A022956574624A82006A5A6668444A9A1921727A0845A3040902533A3196052005369A1715770615220A5625862A69073154433A28561323729493A238657185352214138882633AA857A92538AA69216594001959162A9676653459608741733212A00037A623945548A3A25442472315359748251827018176499576511A9268873230917573A78480653A46363415082379A79A648590A228A037559521598256427A4584161793915568318475A0794947564847884A7655356980543847686136583264936094855183A719464877176429A396314242AA461A12A0653A2391170A521798002366997767266085892133492413
pi         11     -1/2   59/23     -0.8260693133909764   235     1.4A1351217864731045841A1370AA3849849011887A6817937937380955919765457A5A138093923823637A6A6804A5183509974374171066476055396317735750542709912638A276A42096090379814009793A292149661A50865571035799A577218022639A5AA79136200A240A9514564403286AAA63897133200AA286760A61375A67782606A25137893738849721865347919909961476556243A4452622569AA2288629A1A784034395562A7676374380723815393716030145A86644000AA743881A3129092621A87A65392633121754866A7A892462A1323800A6058740A2898275582150293076802413220269A9A3A84330237556183A57A2175058945A5672286313A36077190A673A54915815175952885671741367097417603A41219064974185987A9119249115992217A34919A2166A174552368502A06A320463892847A80939059674319894704860A7849A112695188139083119866308166556071023320170084530049A100A96AA5416125311570909A759A42338224A32293871004202058A35844375126788277550074083A43443798A664A3A7951701463020A7866A40125A65363134910972942A638600A201A2446774A38A42958984A7930508A033689033A28691981141A8858792749126A55A088665630718A108079813518316897433188073989A7
pi         11     -1/2   23/56     -4.374453933750925    904     0.260469436A601566118012665708A8250801603A3570196A68562332239882066210541526A0289241651727372225A6166620A26A068A7A52848776357A40349A73A31499052A87476226544A72698195040557130046A0A045644368302A3789AA34265293019A093418021A984629963108A759016A8025913A1699034549090622645457959681503018076A463A29670781A6A7A8573540229051548571993754550631278383851193775357691AA040178102983A28741972A98117A974912A79230810589115868555350589A99950326790331A5983268067569534973493526460754570931036655248096A581661282201566327303497154222A70A67697554475095107382942850664286941293154390A638A57A241382999781621834A7785770702207012009206A78920478302551886998A492A43A873901557A954A2339493087725368522316270862385462588120566171594A48A102A6577276598950015546610429A28A5968655641008517A02937431036721667A540271767217346A13650654800425957A4397224961A61A084A70578152A010A25238551277001610843969281A48A805104978170218724159A05915276A59A368888888484501113891240948578196A49483097180181A19901729220263692746534735425899A51799AA8048038
pi         11     -1/2   43/10     -1.3292168035571188   69      2.476031A25AA380586A494480A43736362A37458364A884A0945503935251A167A743755565233796AA6663A98995309906458696A557A3A939A29A635743771190193885879147915718A62A189449350338337517277265175A681355053152A485840889434A6A15472A959A230862577830A51A0030147815448364464648804A471630A2122133A6877481406463A30953A80734902126168147308A7398401899429579032A72079193AA6A05413702321102A7616701281A729885888234081534734603995440211A45683051962667955771A8976281306206894228463978A3677354A9A10A43052245A2897662800653422540993A5024212751639A5561A7A03205368970A62A71308385A3146564267947493356597499325A82A2774152009862362908649A188215245954025591556A118933AA103215864309570240532058437313A77295476588A95210899926115416328200163204A107100363A4700404A6179433952166365655A913260827116263632420800A08A810485A509533131A3036789958A200962751125864891A704208688532572309AA86473644461685A73106977315211A5968A643A595107A00509644529810723943233097528047584611A2984061A722785992795508817125151A9578717A6441769500674750102A901A4841619A5504
pi         11     -1/2   10/47     -1.172922431480666    8       0.13585686330881700A9356498820126195246018A8450535264580359243469A5703416A64184384528353402056024394525AA40A8219281038764132070A95A2612517592879425847640669115341849342A59A4A4370A39201A9A15044846111A63767804965928349A546082050269A8558265076A64A2A0788A05243AA80A7A44088968543682392143A63A1420355507A75A91103A66489782464161A0710509925AA05876102005552837213108875A8928265A5964875749336279671850292A7217409617272972145662037198A54462453037248A78299907225012637856A565792676300915A62A22AA7852A416466AA490635743131553478274768087149312A81A721525257752156441477200200172274A5640375585A8979A0A8150A91545A1A94A046346A073A5A9329A956350879727A53A2A132498391A5A717697219A8419077799895945155927860670693214050314118439A016038738A657844028324538416A9A72309203316A056939780506A610521874445926995475570575319315AA615A831A6654A34A9A5370575959298598185423A1074A2459677704365881532639185563725A0359293002631156554360807380174A593A8454425A912175773AA5205A526326998232458A15623567044554844076201390131A339AA44331A79249409
pi         11     -1/2   47/37     -3.000249945635258    15      0.79798A42A33683788889A04A708A005710A928074859239402568500AA0356298A6226529A1AA3170968668546A682198A87022778099363872225558498452013010809A024440A9A9460401187143254940A2550A68355882326990224A65642172119440A7426A572A414780505971173873153088294A6706A008160A985A0357348A3A93A9090407686713876576234954767634798788A368906A46A40A4A593907876659356341677801254348011512572A777A1346169A94776256560435588001A696747092855442176727719A195969906747491831591A55A920A34795043013866A125451228115AA511495A11539361A371A31731A6760A2818047261003751874657A5A522967A552511A764294133964597023315107058999857877865945A075619A442662929206046026754A7101835095A7759399587741606163829222165895578500205592A67923599183099850927A27121062A15462993010073033A661334779381942AA160042962086416A6A5A60949443130712A0479450923085273735627818533510582137528137111483A254A63A1A345127063903438913A082140A7045424432732007617406214492A47023A24535051A84248969A08514484996752387729A630190925670329319035764520A89979753194A86134108266214226895840
pi         11     -1/2   37/64     -1.3213847607947884   786     0.36515386012402354024779A3381638206021A7AA36319549265040421322A07A16A742A078A7066AA080A60A31601240577575892884423898317A53445363A547477A31370868A8A2572619A183A538322120266A8338AA004763385409442A16A6947A174141977864317941678244A180347013686941714728958314326022453A304233A7A02A46A2A10444199273A72A488A153A7A7152111486177528730A866768A20183806850650875818026260109A589A76273A98AA537A3A1954A41A795468586350515607A84899879339206590A6837726748111A275524406A4481A96254958A617117244725849744547745663A72294425183503A4995214783887367142537719944A779A3128552260AA357597654960AA890273494A40974524887A84479A1A5453616A16338616128A548038A3AA479935177044739773514913715682302209437469A5085A79513724A2877501A186363853948146070957035743A15A32789512442A14A58376050530AA4761A05A677054723A0A3338717750A3428AAAA5982820292178A064457017694372398A0526258A370A3357A69808A9987A0043513864457908898472995242450928932699990388324400874747469AA30555138AA82841714A91521295592471072985829A2418388481522106682310629A335453804421296
pi         11     -1/2   64/27     -1.512270499459641    3       1.378AA73658A71088A906450783993516528166A7789015224724122AA31A992420444199374451217A817A3A24705493A13310383516788440907218735075589599A79619344871261349624219830A71033084A06A3038A29734467A32597229533A0519145886097516662343303078475463016328164582142281865476AA0544A289894971794A879853941823235A9826670303215A5A59A22A673A49614303401A4A9050347099707A836A5A6A85A07113A841206A735835912A1280037211936372079755037A7900972068A05A198A180102076340352208716550368191239229A75413832077986288407537661031642135A16A882238069561798034403AA05690535751305863A988091184447A5946A77259281471735047077A298107184187A4983166AA4691839432392635A3056424141A9A9010A614475770543698978322635983498A411167863579416585312A74214A998266A569565862634A03AAA138A766A5086A38AA7A0A011A228414069372360397326292067A13338095705A0A844A1412A837671445418999493A79700A99947080655082268A02026825914048372A81905474891254AA3805300443A9543973AA6A3A247801595959382714A9714639104840A026096472A97A3A75A2A1986948A46407474A73A996A20655A2458558407887765A
pi         11     -1/2   27/71     -3.349278241923885    871     0.23A62714557A5A501470236A606524694A0315760A3A5774507A393479895A096A6776A460298496145088A9784257625438554799563219425810351981211996439901099535567538A061060920787A23591839830A195803903774A62659597A835925AA27362AA15123893656A50AA32275575026241356071426250A8901054A116498A2245253A5A934739162894818927494504697892747A3320514AA429A1169845A623A8543839A2180078A508017A832144A6317362350084AA21625789521970537A430A983A8593027009A507984722187736A1166535622949197600717708218400814A755114704442859386590A62798833016159254420170283411235935832A80AA30A52A23909426623536785311081086917218369A7A580428136497834A07A7A283882673239132776508A01881915184273897159901A0601A984733241A0810329192098A38959356993962395281426A469370831605044817566A554970A241A629439828347550997431AA68235A50A9045792580319A9AA90951A159129353949863A64A5161316A95138846A49A95117516768992938A2A022AA57031184245310024750000007385A57902092210405040A2810567693621AA56A230516A34536A27A38974A941921426553119662898418948856A0129A5544222049858966A92586
